,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
58,0.05871481895446777,0.0010820388793945312,0.6719503790489317,0.6783256729529893,0.0001,"(100,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 6}",12,0.6917808219178082,0.6781708369283865,0.6391752577319587,0.6775862068965517,0.696551724137931,0.6761412575366064,0.6689655172413793,0.6830318690783808,0.6631944444444444,0.6766981943250215,0.008547639984460665,0.0005350800204882786,0.020797370056056558,0.002455175089870823
59,0.04902162551879883,0.000868988037109375,0.673328738800827,0.6745534667657994,0.0001,"(100,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 7}",5,0.6815068493150684,0.6790336496980155,0.6701030927835051,0.6836206896551724,0.6862068965517242,0.6933677863910422,0.6931034482758621,0.6873385012919897,0.6354166666666666,0.6294067067927773,0.01159548058063024,7.262316018869697e-05,0.020301039265401073,0.02305624530095928
60,0.02773704528808594,0.0006685733795166015,0.6250861474844934,0.6261194299234338,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",46,0.6267123287671232,0.6281276962899051,0.6151202749140894,0.6206896551724138,0.6241379310344828,0.6270456503014643,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0029545742216930595,5.2403817941517786e-05,0.005587081860553228,0.002759336625227324
61,0.03782076835632324,0.0006295680999755859,0.6292212267401792,0.6269820929071874,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",37,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6344827586206897,0.6304909560723514,0.6275862068965518,0.6210163652024118,0.6319444444444444,0.6268271711092004,0.007068173745874618,3.728781208905058e-05,0.003418941746291414,0.003205873612310477
62,0.036191797256469725,0.0006863594055175782,0.611302549965541,0.6109612541699316,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",65,0.5924657534246576,0.6177739430543572,0.6013745704467354,0.6137931034482759,0.6103448275862069,0.6141257536606374,0.6206896551724138,0.599483204134367,0.6319444444444444,0.6096302665520207,0.0036509576039435313,4.6437035817148004e-05,0.013911818721217729,0.006292270144484733
63,0.0352752685546875,0.0006779193878173828,0.6037215713301172,0.6031986205125378,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",69,0.6095890410958904,0.5936151855047455,0.6082474226804123,0.6086206896551725,0.6137931034482759,0.5960378983634798,0.593103448275862,0.6037898363479759,0.59375,0.6139294926913156,0.004261795744787518,3.76223006928363e-05,0.008577781371658934,0.007589705605798436
64,0.04507875442504883,0.0006482601165771484,0.6395589248793935,0.6521232274140283,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",29,0.6095890410958904,0.6410698878343399,0.6563573883161512,0.6620689655172414,0.6689655172413793,0.6287683031869078,0.6241379310344828,0.6442721791559001,0.6388888888888888,0.6844368013757524,0.010010556835167422,4.075688727915345e-05,0.021396129502432023,0.019351240419504995
65,0.05106782913208008,0.0006562709808349609,0.6623018607856651,0.6767691854068049,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",17,0.613013698630137,0.6531492666091459,0.6838487972508591,0.6836206896551724,0.696551724137931,0.6847545219638242,0.6862068965517242,0.689922480620155,0.6319444444444444,0.6723989681857265,0.0107826312614944,4.737002185596598e-05,0.03337013433853949,0.013120344872991904
66,0.03444037437438965,0.0008180141448974609,0.6195727084769125,0.6204487503903221,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",53,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.5902777777777778,0.5898538263112639,0.0027741828398481715,6.777079040302433e-05,0.014599440865315942,0.015298746863688699
67,0.057971954345703125,0.0008073329925537109,0.6726395589248794,0.6729928484328044,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",11,0.6575342465753424,0.6686798964624676,0.6804123711340206,0.6879310344827586,0.6793103448275862,0.6959517657192076,0.6655172413793103,0.661498708010336,0.6805555555555556,0.6509028374892519,0.017350779129915783,8.685316251173244e-05,0.009460634186317363,0.01666701345570389
68,0.04325313568115234,0.0009434700012207031,0.6299104066161269,0.6285249220918414,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",33,0.6267123287671232,0.6255392579810182,0.6219931271477663,0.6258620689655172,0.6206896551724138,0.6236003445305771,0.6275862068965518,0.6227390180878553,0.6527777777777778,0.6448839208942391,0.012711248527365542,0.00010354828231533331,0.011682992268756045,0.008262565800913557
69,0.048875856399536136,0.0008131980895996094,0.6209510682288077,0.6219930643669476,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",49,0.6267123287671232,0.6272648835202761,0.6254295532646048,0.6293103448275862,0.6172413793103448,0.6261843238587425,0.6344827586206897,0.6201550387596899,0.6006944444444444,0.6070507308684436,0.006796163228450627,3.4873197952334235e-05,0.011467022083977442,0.008069113893929787
70,0.04488835334777832,0.0008834362030029297,0.6795313576843556,0.6800441789466994,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",2,0.6883561643835616,0.6773080241587576,0.6701030927835051,0.6810344827586207,0.7,0.6709732988802756,0.6758620689655173,0.6813092161929372,0.6631944444444444,0.6895958727429062,0.005849417628817943,3.1267794487161e-05,0.013149143495388564,0.006059427092618458
71,0.05326104164123535,0.000853586196899414,0.653342522398346,0.6526201310527829,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",21,0.6267123287671232,0.6194995685936152,0.6254295532646048,0.6206896551724138,0.6793103448275862,0.7011197243755384,0.6206896551724138,0.6218776916451335,0.7152777777777778,0.6999140154772141,0.027087436599275174,7.064989007597269e-05,0.03752620687024102,0.03911661177739088
